id	sn	nw	wn	fl	dur	CURRENT_FIX_INTEREST_AREA_LABEL
ZAB	124	9	4	0.4740294006784773	65	awarded
ZAB	125	43	1	0.5121862495452892	86	Following
ZAB	125	43	1	0.4085849399781738	55	Following
ZAB	125	43	3	0.0114583333333332	71	campaign,
ZAB	125	43	3	0.5874999999999998	67	campaign,
ZAB	125	43	4	0.7350495049504945	81	King
ZAB	125	43	6	0.1639639639639638	103	instrumental
ZAB	125	43	6	0.9495495495495494	74	instrumental
ZAB	125	43	9	0.273884841832153	94	founding
ZAB	125	43	11	0.874299401197605	112	the
ZAB	125	43	12	0.7834319526627218	62	Southern
ZAB	125	43	13	0.8560975609756096	82	Christian
ZAB	125	43	14	0.3320388349514562	78	Leadership
ZAB	125	43	15	0.1802816901408449	75	Conference
ZAB	125	43	16	0.1611111111111114	97	(SCLC)
ZAB	125	43	17	0.5421052631578923	113	in
ZAB	125	43	18	0.8168224299065419	58	1957,
ZAB	125	43	18	0.5065420560747662	69	1957,
ZAB	125	43	20	0.4872727272727274	107	group
ZAB	125	43	20	0.0909090909090909	43	group
ZAB	125	43	21	0.709129875696528	112	created
ZAB	125	43	23	0.3912780386019824	136	harness
ZAB	125	43	25	0.2404315729699032	86	moral
ZAB	125	43	26	0.2107197549770289	142	authority
ZAB	125	43	27	0.5786357786357799	47	and
ZAB	125	43	28	0.6408602150537633	120	organizing
ZAB	125	43	29	0.5951219512195121	103	power
ZAB	125	43	31	0.5527191011235957	79	black
ZAB	125	43	32	0.8260486065496854	82	churches
ZAB	125	43	35	0.0855582109935132	71	nonviolent
ZAB	125	43	35	0.7476271765107543	96	nonviolent
ZAB	125	43	35	0.2592693752133839	30	nonviolent
ZAB	125	43	34	0.6109945446915652	126	conduct
ZAB	125	43	36	0.7365240316365848	69	protests
ZAB	125	43	36	0.5963496248225513	84	protests
ZAB	125	43	38	0.731257372021703	77	the
ZAB	125	43	39	0.7220588235294121	84	service
ZAB	125	43	41	0.7129391602399314	131	civil
ZAB	125	43	43	0.4693615066605417	89	reform.
ZAB	125	43	42	0.289467592592593	142	rights
ZAB	126	26	2	0.7417854463615903	40	organization's
ZAB	126	26	2	0.0536134033508376	126	organization's
ZAB	126	26	2	0.6281570392598149	101	organization's
ZAB	126	26	3	0.4024660079385186	118	nonviolent
ZAB	126	26	4	0.3501033893733702	132	principles
ZAB	126	26	5	0.8004938271604933	85	were
ZAB	126	26	6	0.6719512195121954	61	criticized
ZAB	126	26	7	0.7779816513761485	78	by
ZAB	126	26	9	0.4303007232584696	53	younger,
ZAB	126	26	9	0.0648648648648649	64	younger,
ZAB	126	26	10	0.74623786407767	92	more
ZAB	126	26	9	0.1720593833269889	143	younger,
ZAB	126	26	10	0.8996359223300973	118	more
ZAB	126	26	11	0.933186866837544	54	radical
ZAB	126	26	12	0.6485199647310742	77	blacks
ZAB	126	26	14	0.2058726024153443	107	challenged
ZAB	126	26	14	0.9232141447628066	63	challenged
ZAB	126	26	16	0.4891079586439041	69	the
ZAB	126	26	17	0.5041095890410953	70	Student
ZAB	126	26	18	0.5372340425531915	152	Nonviolent
ZAB	126	26	19	0.5271657537025767	122	Coordinating
ZAB	126	26	20	0.4625612316305108	78	Committee
ZAB	126	26	21	0.5603468330337313	130	(SNCC)
ZAB	126	26	23	0.426760563380281	118	headed
ZAB	126	26	24	0.4623853211009183	40	by
ZAB	126	26	25	0.8651162790697676	96	James
ZAB	126	26	25	0.7255813953488374	33	James
ZAB	126	26	26	0.5737142857142856	90	Foreman.
ZAB	126	26	26	0.2731428571428572	102	Foreman.
ZAB	127	17	2	0.1151192660550461	76	was
ZAB	127	17	1	0.7222494810341575	99	King
ZAB	127	17	1	0.4855255708624267	78	King
ZAB	127	17	3	0.2403956272774599	70	born
ZAB	127	17	5	0.093150684931507	77	Atlanta,
ZAB	127	17	5	0.7328767123287672	68	Atlanta,
ZAB	127	17	6	0.6702377369846523	94	Georgia
ZAB	127	17	8	0.1760167325122011	69	the
ZAB	127	17	9	0.896703296703297	78	Rev.
ZAB	127	17	11	0.4644628099173557	81	Luther
ZAB	127	17	12	0.5578947368421052	102	King,
ZAB	127	17	14	0.4049482863516526	97	and
ZAB	127	17	15	0.5755721781846602	110	Alberta
ZAB	127	17	16	0.2516129032258064	126	Williams
ZAB	127	17	15	0.3111979457407616	91	Alberta
ZAB	127	17	16	0.3883870967741938	253	Williams
ZAB	128	15	2	0.2595450049455983	68	graduated
ZAB	128	15	2	0.0189910979228486	68	graduated
ZAB	128	15	3	0.2786622073578598	79	from
ZAB	128	15	4	0.4182692307692308	177	Morehouse
ZAB	128	15	2	0.4061984833498187	125	graduated
ZAB	128	15	5	0.9029982363315696	88	College
ZAB	128	15	8	0.2378048780487804	111	Bachelor
ZAB	128	15	10	0.0617283950617283	66	Arts
ZAB	128	15	11	0.7358208955223883	131	degree
ZAB	128	15	13	0.2619372442019099	117	Sociology
ZAB	128	15	13	0.4922237380627557	86	Sociology
ZAB	128	15	15	0.1065420560747661	58	1948.
ZAB	128	15	15	0.8186915887850469	56	1948.
ZAB	128	15	15	0.4317757009345798	237	1948.
ZAB	129	26	11	0.5672775741419526	30	graduated
ZAB	129	26	2	0.0414632219325274	78	application
ZAB	129	26	4	0.3182795698924733	91	Yale
ZAB	129	26	5	0.1713221601489758	76	Divinity
ZAB	129	26	7	0.1156272927366106	77	was
ZAB	129	26	8	0.2027262400605829	100	rejected,
ZAB	129	26	9	0.5710809166497668	74	and
ZAB	129	26	11	0.4243918693768743	105	graduated
ZAB	129	26	13	0.5875968992248058	118	Crozer
ZAB	129	26	14	0.3561904761904759	92	Theological
ZAB	129	26	15	0.9071932299012692	114	Seminary
ZAB	129	26	17	0.5528662420382162	89	Chester,
ZAB	129	26	18	0.5426160337552743	142	Pennsylvania
ZAB	129	26	19	0.8682464454976305	70	[1]
ZAB	129	26	22	0.041463414634146	80	Bachelor
ZAB	129	26	22	0.5841463414634144	64	Bachelor
ZAB	129	26	24	0.556848030018762	68	Divinity
ZAB	129	26	26	0.7457943925233641	266	1951.
ZAB	130	12	2	0.8348199473016494	36	received
ZAB	130	12	2	0.0603493705474772	107	received
ZAB	130	12	2	0.7761100809993168	47	received
ZAB	130	12	4	0.6740740740740736	98	Ph.D.
ZAB	130	12	4	0.4111111111111109	151	Ph.D.
ZAB	130	12	6	0.3188093249297594	139	Systematic
ZAB	130	12	7	0.4300271739130434	256	theology
ZAB	130	12	9	0.2183206106870222	117	Boston
ZAB	130	12	9	0.5679389312977107	41	Boston
ZAB	130	12	10	0.516784203102962	90	University
ZAB	130	12	12	0.3738317757009345	56	1955.
ZAB	130	12	12	0.7738317757009346	52	1955.
ZAB	130	12	12	0.3626168224299066	112	1955.
ZAB	130	12	12	0.0560747663551401	93	1955.
ZAB	131	14	4	0.774358974358974	40	October
ZAB	131	14	2	0.1271028037383179	80	Davis
ZAB	131	14	1	0.7316455696202533	72	Gail
ZAB	131	14	2	0.8317757009345794	85	Davis
ZAB	131	14	4	0.5705128205128205	76	October
ZAB	131	14	6	0.6954954954954959	88	1925;
ZAB	131	14	8	0.3292504804612431	87	March
ZAB	131	14	10	0.0266075388026607	46	1997)
ZAB	131	14	11	0.4042042042042053	65	was
ZAB	131	14	13	0.0772727272727272	105	American
ZAB	131	14	14	0.2373333333333334	116	actress.
ZAB	131	14	2	0.8280373831775703	64	Davis
ZAB	131	14	2	0.1383177570093459	19	Davis
ZAB	131	14	13	0.2193181818181819	56	American
ZAB	131	14	14	0.3346666666666666	151	actress.
ZAB	131	14	2	0.244859813084112	150	Davis
ZAB	132	32	1	0.8358974358974357	64	She
ZAB	132	32	3	0.6896442329481082	82	her
ZAB	132	32	4	0.6510202050363292	44	husband
ZAB	132	32	5	0.7167094487226502	91	moved
ZAB	132	32	7	0.3871921182266011	94	Hollywood,
ZAB	132	32	8	0.3127713808561133	122	California
ZAB	132	32	9	0.1637199434229137	96	to
ZAB	132	32	8	0.4354047639975387	120	California
ZAB	132	32	10	0.3924100061012816	100	pursue
ZAB	132	32	12	0.7055999999999999	45	career
ZAB	132	32	12	0.1727999999999999	173	career
ZAB	132	32	14	0.4285609666788723	112	motion
ZAB	132	32	15	0.4588357804852647	192	pictures
ZAB	132	32	14	0.9550591968753812	54	motion
ZAB	132	32	18	0.1727272727272727	70	1947,
ZAB	132	32	17	0.1111789393361318	53	in
ZAB	132	32	18	0.9363636363636364	68	1947,
ZAB	132	32	20	0.4886597938144327	80	"""Gail"
ZAB	132	32	19	0.9890909090909088	125	as
ZAB	132	32	21	0.3480916030534344	181	"Davis,"""
ZAB	132	32	20	0.9896907216494846	127	"""Gail"
ZAB	132	32	21	0.5480916030534347	24	"Davis,"""
ZAB	132	32	23	0.3821692220329358	90	made
ZAB	132	32	25	0.2776233239020789	83	motion
ZAB	132	32	26	0.4448155713084221	85	picture
ZAB	132	32	27	0.9153153153153156	105	debut
ZAB	132	32	30	0.2635017330112386	97	comedy
ZAB	132	32	32	0.1277777777777773	91	short.
ZAB	132	32	31	0.7669664400087751	86	film
ZAB	132	32	29	0.1166666666666679	60	a
ZAB	132	32	18	0.3054545454545456	47	1947,
ZAB	132	32	2	0.6758989110334905	107	and
ZAB	133	28	1	0.0514366083986337	71	She
ZAB	133	28	3	0.0488761607220342	101	appeared
ZAB	133	28	5	0.4537844036697245	72	minor
ZAB	133	28	8	0.1051789382635963	89	another
ZAB	133	28	10	0.063523659856819	83	films
ZAB	133	28	12	0.268562769553561	152	landing
ZAB	133	28	14	0.5885895662081875	106	supporting
ZAB	133	28	15	0.4231924694572401	56	role
ZAB	133	28	18	0.2115501519756836	74	Roy
ZAB	133	28	19	0.2987295825771323	115	Rogers
ZAB	133	28	17	0.77037037037037	29	star
ZAB	133	28	16	0.9333333333333336	110	under
ZAB	133	28	16	0.5369369369369371	70	under
ZAB	133	28	14	0.8667372019207291	123	supporting
ZAB	133	28	15	0.7282595633887436	37	role
ZAB	133	28	16	0.8594594594594592	105	under
ZAB	133	28	17	0.6666666666666666	91	star
ZAB	133	28	19	0.0983666061705985	90	Rogers
ZAB	133	28	17	0.8172839506172845	138	star
ZAB	133	28	21	0.7166666666666655	96	a
ZAB	133	28	22	0.71875	129	1948
ZAB	133	28	23	0.8588500342834754	95	Western
ZAB	133	28	25	0.3697581202487902	58	called
ZAB	133	28	27	0.2383561643835613	80	Far
ZAB	133	28	28	0.2129870129870127	97	Frontier.
ZAB	133	28	27	0.7863013698630134	65	Far
ZAB	133	28	28	0.2311688311688313	56	Frontier.
ZAB	133	28	28	0.7766233766233768	170	Frontier.
ZAB	134	34	1	0.8938858301941468	29	Between
ZAB	134	34	1	0.2658166714961846	82	Between
ZAB	134	34	2	0.5431056350788189	69	then
ZAB	134	34	4	0.3474721870159135	198	1953,
ZAB	134	34	4	0.6989719757780596	52	1953,
ZAB	134	34	3	0.6178057189211116	122	and
ZAB	134	34	5	0.0722222222222218	75	Davis
ZAB	134	34	6	0.6809337846047038	109	appeared
ZAB	134	34	8	0.1439926346478443	104	more
ZAB	134	34	9	0.5864462209302331	81	than
ZAB	134	34	10	0.5051597817614975	77	three
ZAB	134	34	11	0.4898004129387474	119	dozen
ZAB	134	34	12	0.559353767174996	77	films,
ZAB	134	34	14	0.5736961451247166	118	which
ZAB	134	34	16	0.2850795135640785	121	but
ZAB	134	34	17	0.6284419440537586	126	three
ZAB	134	34	18	0.8479012345679015	112	were
ZAB	134	34	21	0.4177215189873418	89	Western
ZAB	134	34	22	0.8127272727272725	142	genre
ZAB	134	34	25	0.0511265874641541	85	included
ZAB	134	34	25	0.5545268332650555	50	included
ZAB	134	34	26	0.5337340947800818	50	fourteen
ZAB	134	34	27	0.7067991094365473	98	films
ZAB	134	34	30	0.2377943438646312	91	singing
ZAB	134	34	30	0.8603005561472008	61	singing
ZAB	134	34	31	0.75278391748237	57	cowboy
ZAB	134	34	32	0.691111111111111	157	star,
ZAB	134	34	33	0.6555555555555557	119	Gene
ZAB	134	34	34	0.3714285714285716	168	Autry.
ZAB	135	30	2	0.5854545454545452	65	1950,
ZAB	135	30	2	0.1672727272727273	97	1950,
ZAB	135	30	2	0.8272727272727273	146	1950,
ZAB	135	30	2	0.0599999999999999	120	1950,
ZAB	135	30	1	0.326829268292683	72	In
ZAB	135	30	2	0.4781818181818184	126	1950,
ZAB	135	30	4	0.2724830464267085	84	began
ZAB	135	30	6	0.7211009174311929	78	guest
ZAB	135	30	8	0.8873841193067306	76	in
ZAB	135	30	9	0.7364056971786267	66	television
ZAB	135	30	10	0.5414893617021275	92	Westerns,
ZAB	135	30	11	0.6909918107370338	114	notably
ZAB	135	30	13	0.565180467091295	54	the
ZAB	135	30	15	0.0143790849673205	113	"Ranger"""
ZAB	135	30	15	0.7320261437908496	61	"Ranger"""
ZAB	135	30	17	0.3469551081655619	77	"""Cisco"
ZAB	135	30	18	0.2469135802469135	88	"Kid"""
ZAB	135	30	20	0.3762530970078134	102	plus
ZAB	135	30	21	0.4363522798251084	32	more
ZAB	135	30	23	0.3833333333333336	83	a
ZAB	135	30	24	0.8017543859649121	69	dozen
ZAB	135	30	25	0.7058333333333332	75	appearances
ZAB	135	30	28	0.3557377049180326	75	"""Gene"
ZAB	135	30	29	0.0399049881235158	119	Autry
ZAB	135	30	29	0.7182897862232781	199	Autry
ZAB	136	24	2	0.273016800584368	41	Davis
ZAB	136	24	1	0.6354430379746834	121	Gail
ZAB	136	24	2	0.8209203798392989	87	Davis
ZAB	136	24	3	0.7798126254740129	89	passed
ZAB	136	24	5	0.2678198321630421	72	from
ZAB	136	24	7	0.4900000000000005	72	in
ZAB	136	24	8	0.6929292929292932	89	1997
ZAB	136	24	11	0.1349999999999994	131	Angeles,
ZAB	136	24	12	0.1781609195402299	87	California
ZAB	136	24	12	0.8701149425287354	61	California
ZAB	136	24	14	0.481239684577297	90	was
ZAB	136	24	15	0.6254607801114448	127	interred
ZAB	136	24	16	0.8688685015290523	100	there
ZAB	136	24	18	0.8720892400650705	80	the
ZAB	136	24	19	0.7763779527559057	52	Forest
ZAB	136	24	18	0.4615849407390186	46	the
ZAB	136	24	17	0.2313555992141465	113	in
ZAB	136	24	20	0.4538461538461543	82	Lawn
ZAB	136	24	19	0.3653543307086612	55	Forest
ZAB	136	24	22	0.6918918918918919	61	Hollywood
ZAB	136	24	22	0.3808579221423258	76	Hollywood
ZAB	136	24	23	0.4118589132507151	103	Hills
ZAB	136	24	24	0.6858638743455497	211	Cemetery.
ZAB	137	21	2	0.5724550898203594	63	daughter
ZAB	137	21	2	0.3041916167664671	72	daughter
ZAB	137	21	2	0.1209580838323352	16	daughter
ZAB	137	21	2	0.3916167664670657	61	daughter
ZAB	137	21	5	0.2545967110415033	111	small
ZAB	137	21	6	0.4100406173842409	85	town
ZAB	137	21	7	0.685066324347454	98	medical
ZAB	137	21	8	0.4740740740740741	73	doctor,
ZAB	137	21	10	0.2775719787273071	113	was
ZAB	137	21	11	0.7524046140195214	96	born
ZAB	137	21	12	0.6902743142144637	100	Betty
ZAB	137	21	13	0.5127927927927927	209	Jeanne
ZAB	137	21	14	0.3279503105590063	133	Grayson
ZAB	137	21	16	0.6777777777777771	79	a
ZAB	137	21	17	0.9361111111111108	73	hospital
ZAB	137	21	19	0.9852631578947372	88	Little
ZAB	137	21	20	0.6160714285714286	73	Rock,
ZAB	137	21	21	0.5178378378378375	115	Arkansas.
ZAB	137	21	21	0.938378378378378	81	Arkansas.
ZAB	137	21	2	0.2491017964071857	101	daughter
ZAB	137	21	5	0.0942208300704774	102	small
ZAB	137	21	6	0.6325588952071489	70	town
ZAB	137	21	8	0.4666666666666667	84	doctor,
ZAB	137	21	9	0.8759322033898292	105	she
ZAB	137	21	11	0.2799290150842936	18	born
ZAB	137	21	13	0.1711711711711711	110	Jeanne
ZAB	137	21	12	0.772069825436409	34	Betty
ZAB	137	21	13	0.8356756756756756	70	Jeanne
ZAB	137	21	14	0.5403726708074534	193	Grayson
ZAB	137	21	14	0.6658385093167705	47	Grayson
ZAB	138	16	2	0.9734168595941712	39	family
ZAB	138	16	1	0.5388876578772435	77	Her
ZAB	138	16	2	0.750292795860003	44	family
ZAB	138	16	5	0.4865979381443298	161	McGehee,
ZAB	138	16	6	0.5166429587482216	133	Arkansas
ZAB	138	16	7	0.2742268041237113	36	where
ZAB	138	16	9	0.2095377842993386	63	was
ZAB	138	16	10	0.4152340650621529	68	raised
ZAB	138	16	12	0.0369973190348525	104	they
ZAB	138	16	13	0.2701875616979268	72	moved
ZAB	138	16	14	0.3006622516556291	67	to
ZAB	138	16	15	0.9770833333333327	77	Little
ZAB	138	16	15	0.5020833333333338	122	Little
ZAB	139	40	11	0.8472715531159186	34	graduating
ZAB	139	40	1	0.9230769230769232	93	She
ZAB	139	40	3	0.5755102040816324	73	been
ZAB	139	40	4	0.9057389658028636	91	singing
ZAB	139	40	6	0.3626926369863014	99	dancing
ZAB	139	40	8	0.0124966716961039	83	childhood
ZAB	139	40	8	0.362403479187006	62	childhood
ZAB	139	40	9	0.7914884868421058	100	and
ZAB	139	40	11	0.5465934775589281	128	graduating
ZAB	139	40	13	0.1439024390243903	105	high
ZAB	139	40	14	0.5096153846153846	69	scool
ZAB	139	40	16	0.4895833333333333	148	Little
ZAB	139	40	16	0.2541666666666664	23	Little
ZAB	139	40	19	0.3412721186035394	96	went
ZAB	139	40	20	0.1997108782074469	43	to
ZAB	139	40	22	0.0541082164328657	151	drama
ZAB	139	40	22	0.7162324649298599	59	drama
ZAB	139	40	21	0.476959619952494	39	study
ZAB	139	40	24	0.3384615384615386	88	girl's
ZAB	139	40	23	0.0133333333333338	157	at
ZAB	139	40	23	0.4977777777777772	36	at
ZAB	139	40	22	0.6056112224448899	57	drama
ZAB	139	40	25	0.1867647058823527	64	college
ZAB	139	40	27	0.6847826086956522	106	Bryn
ZAB	139	40	28	0.6634146341463416	114	Mawr,
ZAB	139	40	29	0.6759653578172822	79	Pennsylvania
ZAB	139	40	30	0.6001536294968638	88	before
ZAB	139	40	31	0.5937988165680474	101	completing
ZAB	139	40	33	0.435754189944134	106	education
ZAB	139	40	36	0.4282940360610266	107	University
ZAB	139	40	38	0.2355932203389826	72	Texas
ZAB	139	40	40	0.0761904761904754	73	Austin.
ZAB	139	40	38	0.4966101694915256	74	Texas
ZAB	139	40	40	0.5984126984126992	238	Austin.
ZAB	140	23	4	0.3618926911702581	20	1956,
ZAB	140	23	1	0.6049079754601229	54	Between
ZAB	140	23	1	0.2282208588957054	62	Between
ZAB	140	23	2	0.7065519937451136	97	1954
ZAB	140	23	4	0.6989719757780596	57	1956,
ZAB	140	23	6	0.4317757009345798	103	Davis
ZAB	140	23	7	0.5621279003961518	114	starred
ZAB	140	23	10	0.189873417721519	97	Western
ZAB	140	23	11	0.6701195219123506	34	sharpshooter,
ZAB	140	23	11	0.2549800796812749	95	sharpshooter,
ZAB	140	23	12	0.0399999999999997	64	Annie
ZAB	140	23	13	0.0557798165137616	130	Oakley
ZAB	140	23	13	0.5724770642201835	79	Oakley
ZAB	140	23	16	0.3486238532110092	97	Annie
ZAB	140	23	17	0.48964962665135	48	Oakley
ZAB	140	23	18	0.6271844660194175	75	television
ZAB	140	23	19	0.8517241379310346	111	series
ZAB	140	23	22	0.6025832766825286	105	ABC
ZAB	140	23	23	0.6263959390862947	117	network.
ZAB	141	30	3	0.0582322357019062	47	Presley
ZAB	141	30	1	0.8295454545454546	92	Elvis
ZAB	141	30	3	0.0526863084922012	73	Presley
ZAB	141	30	3	0.669670710571924	69	Presley
ZAB	141	30	8	0.8223880597014929	69	August
ZAB	141	30	10	0.2360655737704914	46	1977),
ZAB	141	30	12	0.1903225806451614	107	known
ZAB	141	30	14	0.9424999999999996	81	The
ZAB	141	30	17	0.6459259259259257	66	Rock
ZAB	141	30	19	0.3944365482233499	37	Roll
ZAB	141	30	20	0.4925925925925924	63	(sometimes
ZAB	141	30	21	0.4877949414360887	82	shortened
ZAB	141	30	23	0.5049999999999997	86	The
ZAB	141	30	24	0.8641604010025061	96	King)
ZAB	141	30	26	0.5777777777777786	79	an
ZAB	141	30	27	0.5670454545454543	88	American
ZAB	141	30	29	0.3304601290859873	81	and
ZAB	141	30	28	0.6823529411764709	63	singer
ZAB	141	30	27	0.8738636363636361	91	American
ZAB	141	30	30	0.2214864288759412	85	actor.
ZAB	142	21	2	0.7309534992954437	39	movies
ZAB	142	21	2	0.0200093940817284	58	movies
ZAB	142	21	3	0.1352272727272727	87	Jailhouse
ZAB	142	21	4	0.522249388753056	91	Rock
ZAB	142	21	2	0.7760450915922967	32	movies
ZAB	142	21	2	0.0530765617660873	69	movies
ZAB	142	21	6	0.2313388313739255	89	King
ZAB	142	21	8	0.1323741007194251	52	(1958),
ZAB	142	21	9	0.5593008739076155	46	and
ZAB	142	21	10	0.6942184618722204	104	Flaming
ZAB	142	21	12	0.1228346456692915	68	(1960)
ZAB	142	21	14	0.5532898041185336	106	widely
ZAB	142	21	15	0.4952171925011429	93	regarded
ZAB	142	21	18	0.1757150377259158	95	best
ZAB	142	21	19	0.4453405458568962	85	among
ZAB	142	21	21	0.222950819672131	103	critics.
ZAB	142	21	20	0.926728313518274	106	film
ZAB	142	21	21	0.5786885245901641	96	critics.
ZAB	143	14	1	0.6628028503562945	69	Among
ZAB	143	14	2	0.6038095238095238	80	fans,
ZAB	143	14	4	0.0456692913385827	106	Hawaii
ZAB	143	14	4	0.9622047244094492	79	Hawaii
ZAB	143	14	6	0.9467844668173412	77	and
ZAB	143	14	8	0.46027397260274	87	Las
ZAB	143	14	9	0.8677419354838702	49	Vegas
ZAB	143	14	10	0.6365079365079369	74	(1964)
ZAB	143	14	12	0.2261904761904762	135	also
ZAB	143	14	14	0.0107319122125381	119	praised.
ZAB	143	14	14	0.3104693898981412	80	praised.
ZAB	143	14	13	0.1115076577209496	139	highly
ZAB	144	21	1	0.7386363636363636	103	Elvis
ZAB	144	21	2	0.8926315789473686	80	Aron
ZAB	144	21	3	0.9818181818181816	56	Presley
ZAB	144	21	5	0.5446815894499393	110	born
ZAB	144	21	8	0.0192688699921103	110	two-room
ZAB	144	21	8	0.5287104409573069	66	two-room
ZAB	144	21	9	0.3551724137931038	144	house
ZAB	144	21	11	0.4901098901098891	75	East
ZAB	144	21	12	0.5422535211267606	90	Tupelo,
ZAB	144	21	13	0.1992410748857739	94	Mississippi
ZAB	144	21	14	0.9610679283541746	78	to
ZAB	144	21	17	0.550433275563258	90	Presley
ZAB	144	21	20	0.3956989247311823	132	Love
ZAB	144	21	19	0.377726698080681	119	Gladys
ZAB	144	21	20	0.7720430107526877	40	Love
ZAB	144	21	12	0.2154929577464788	16	Tupelo,
ZAB	144	21	21	0.4862068965517241	75	Smith.
ZAB	145	27	22	0.981088747804944	24	family
ZAB	145	27	1	0.9842696629213484	127	Elvis
ZAB	145	27	3	0.2978406552494415	48	was
ZAB	145	27	4	0.7001561686621551	87	raised
ZAB	145	27	7	0.4615384615384615	98	East
ZAB	145	27	8	0.7692307692307693	133	Tupelo
ZAB	145	27	10	0.2709733362237156	72	merged
ZAB	145	27	9	0.6019162884518399	98	(which
ZAB	145	27	22	0.8462245035796296	72	family
ZAB	145	27	22	0.4001350803728219	48	family
ZAB	145	27	13	0.5902439024390241	70	in
ZAB	145	27	14	0.7115044247787609	107	1948)
ZAB	145	27	16	0.8240852087270228	216	later
ZAB	145	27	18	0.5787709497206706	101	Memphis,
ZAB	145	27	19	0.6553881807647745	139	Tennessee,
ZAB	145	27	20	0.8203742203742211	61	where
ZAB	145	27	22	0.4623801161691206	86	family
ZAB	145	27	23	0.9634034083841272	76	moved
ZAB	145	27	26	0.0863768115942034	120	was
ZAB	145	27	27	0.9047619047619048	143	13.
ZAB	146	12	2	0.0447092664885963	124	had
ZAB	146	12	4	0.0303585346843334	89	twin
ZAB	146	12	2	0.0710088350113003	56	had
ZAB	146	12	5	0.582874480278683	81	brother
ZAB	146	12	6	0.7799999999999998	122	(Jesse
ZAB	146	12	7	0.8803278688524588	104	Garon
ZAB	146	12	10	0.6461594334483374	127	died
ZAB	146	12	12	0.7831949518432414	64	birth.
ZAB	146	12	6	0.6400000000000003	121	(Jesse
ZAB	146	12	7	0.7147540983606561	189	Garon
ZAB	147	28	1	0.8993295789755966	51	Beginning
ZAB	147	28	1	0.3649950835791544	117	Beginning
ZAB	147	28	3	0.6416666666666669	92	Love
ZAB	147	28	4	0.8090909090909087	115	Me
ZAB	147	28	2	0.1805529782891074	122	with
ZAB	147	28	10	0.1967213114754098	99	1956),
ZAB	147	28	11	0.6173451327433628	114	Presley
ZAB	147	28	12	0.4733295259851513	72	starred
ZAB	147	28	13	0.9249120062573328	69	in
ZAB	147	28	15	0.3067008421823511	84	motion
ZAB	147	28	16	0.4510914912195596	92	pictures,
ZAB	147	28	17	0.6062730158730161	70	having
ZAB	147	28	18	0.907665548515344	57	signed
ZAB	147	28	21	0.0988764044943821	140	long-term
ZAB	147	28	20	0.7410729991204924	50	multiple
ZAB	147	28	21	0.6191011235955055	73	long-term
ZAB	147	28	22	0.6701149425287357	62	contracts
ZAB	147	28	25	0.0354838709677417	62	advice
ZAB	147	28	26	0.1191489361702132	69	of
ZAB	147	28	28	0.5737163375224414	78	manager.
ZAB	148	19	2	0.6578397212543555	30	was
ZAB	148	19	1	0.5141210374639769	175	Elvis
ZAB	148	19	2	0.9676875114615806	83	was
ZAB	148	19	3	0.5846441535584644	67	praised
ZAB	148	19	6	0.226666666666667	137	his
ZAB	148	19	4	0.9303167420814475	155	by
ZAB	148	19	6	0.7133333333333326	58	his
ZAB	148	19	8	0.5049358725223477	128	including
ZAB	148	19	10	0.3547511312217198	82	highly
ZAB	148	19	11	0.3596961349027464	97	respected
ZAB	148	19	12	0.4326945723155978	62	Michael
ZAB	148	19	13	0.3442622950819672	117	Curtiz,
ZAB	148	19	15	0.4172113477623524	126	unfailingly
ZAB	148	19	16	0.7099150141643061	118	polite
ZAB	148	19	15	0.2097094076054152	56	unfailingly
ZAB	148	19	14	0.3563636363636367	80	as
ZAB	148	19	15	0.4922652410106064	55	unfailingly
ZAB	148	19	17	0.7342049768030379	35	and
ZAB	148	19	18	0.4270344827586207	101	extremely
ZAB	148	19	19	0.366702470461869	211	hardworking.
ZAB	149	41	2	0.2953846153846152	44	Fabian
ZAB	149	41	1	0.6430107526881722	66	Niels
ZAB	149	41	3	0.2332574031890662	97	Helge
ZAB	149	41	4	0.1865319865319868	60	von
ZAB	149	41	5	0.5939393939393934	130	Koch
ZAB	149	41	10	0.455737704918032	69	March
ZAB	149	41	11	0.7492063492063499	47	11,
ZAB	149	41	3	0.8765375854214122	79	Helge
ZAB	149	41	13	0.1695014662756596	64	was
ZAB	149	41	15	0.0873763355757816	60	Swedish
ZAB	149	41	15	0.8104471705579739	60	Swedish
ZAB	149	41	16	0.4487103401049987	138	mathematician,
ZAB	149	41	18	0.0062500000000002	49	gave
ZAB	149	41	19	0.3069864442127231	42	his
ZAB	149	41	20	0.686856977249674	68	name
ZAB	149	41	22	0.2465093651179747	45	the
ZAB	149	41	23	0.5442400992891798	88	famous
ZAB	149	41	24	0.6522005357826252	88	fractal
ZAB	149	41	25	0.4016129032258065	83	known
ZAB	149	41	28	0.1797979797979793	85	Koch
ZAB	149	41	29	0.345572354211663	129	curve,
ZAB	149	41	31	0.6340175953079173	96	was
ZAB	149	41	33	0.008695652173915	41	of
ZAB	149	41	35	0.1366396085844545	75	earliest
ZAB	149	41	36	0.045144694533762	73	fractal
ZAB	149	41	37	0.2099142750652253	110	curves
ZAB	149	41	37	0.8078519070692013	129	curves
ZAB	149	41	41	0.1125000000000001	89	described.
ZAB	149	41	40	0.1901832669322711	72	been
ZAB	150	13	10	0.8961538461538462	36	Attorney-General
