id	sn	nw	wn	fl	dur	CURRENT_FIX_INTEREST_AREA_LABEL
ZAB	220	15	12	0.098361606495578	84	come
ZAB	220	15	13	0.1398777173913053	78	to
ZAB	220	15	15	0.2868598888722026	144	point.
ZAB	220	15	2	0.2669090909090908	110	Conversations''
ZAB	221	32	2	0.0495808383233532	198	the
ZAB	221	32	3	0.4241477813749763	141	kind
ZAB	221	32	5	0.3885526315789472	102	film
ZAB	221	32	7	0.8732075471698116	97	will
ZAB	221	32	8	0.6272847682119204	73	appeal
ZAB	221	32	11	0.0568818155025051	91	mainstream
ZAB	221	32	11	0.3671676982021807	46	mainstream
ZAB	221	32	9	0.9783710713078744	158	to
ZAB	221	32	11	0.3464190981432359	53	mainstream
ZAB	221	32	12	0.4310344827586206	98	American
ZAB	221	32	13	0.4235746092726797	128	audience,
ZAB	221	32	15	0.3144621083500542	54	there
ZAB	221	32	16	0.8699999999999989	57	is
ZAB	221	32	18	0.2000000000000001	88	certain
ZAB	221	32	19	0.4366666666666665	113	charm
ZAB	221	32	20	0.4477923543518118	90	about
ZAB	221	32	22	0.6027488361782309	112	film
ZAB	221	32	23	0.8328623334679047	97	that
ZAB	221	32	25	0.3151515151515144	84	it
ZAB	221	32	27	0.4791666666666667	115	suitable
ZAB	221	32	28	0.6419753086419753	136	entry
ZAB	221	32	30	0.7883555133079851	110	the
ZAB	221	32	31	0.8314134067230198	211	fest
ZAB	221	32	32	0.6859504132231405	108	circuit.
ZAB	221	32	30	0.2651615969581756	162	the
ZAB	221	32	31	0.378494200904266	124	fest
ZAB	222	40	2	0.6275622466705271	37	come
ZAB	222	40	2	0.0883613202084541	97	come
ZAB	222	40	3	0.0566037735849056	77	away
ZAB	222	40	4	0.0225515597471239	84	wishing,
ZAB	222	40	4	0.6168514872007462	103	wishing,
ZAB	222	40	5	0.7102455357142861	118	though,
ZAB	222	40	6	0.4079296874999997	68	that
ZAB	222	40	7	0.6081515224166864	68	the
ZAB	222	40	8	0.9070684931506848	121	movie
ZAB	222	40	9	0.5871559633027523	127	spent
ZAB	222	40	11	0.2038461538461521	133	lot
ZAB	222	40	24	0.5055555555555556	55	afterlife
ZAB	222	40	23	0.913136209403781	80	the
ZAB	222	40	15	0.2728997289972895	117	to
ZAB	222	40	16	0.9000578368999426	78	make
ZAB	222	40	18	0.6229729729729733	108	credible
ZAB	222	40	19	0.9548176018321616	122	case
ZAB	222	40	21	0.4060862601533003	132	reports
ZAB	222	40	22	0.9823173890519782	87	from
ZAB	222	40	24	0.1819444444444443	93	afterlife
ZAB	222	40	24	0.7472222222222223	77	afterlife
ZAB	222	40	27	0.1851239669421489	80	lot
ZAB	222	40	28	0.6591662792499611	90	more
ZAB	222	40	31	0.0579456906729637	91	the
ZAB	222	40	32	0.4372541457770919	105	romantic
ZAB	222	40	33	0.7641196013289037	108	urgency
ZAB	222	40	35	0.4661543601737389	101	at
ZAB	222	40	37	0.4390243902439024	98	center
ZAB	222	40	37	0.8975609756097559	129	center
ZAB	222	40	36	0.0526467065868261	162	the
ZAB	222	40	39	0.4910658682634723	65	the
ZAB	222	40	40	0.455555555555556	110	story.
ZAB	222	40	4	0.2135765364286453	68	wishing,
ZAB	223	10	2	0.5756712328767125	184	movie
ZAB	223	10	3	0.5109677419354841	69	is
ZAB	223	10	4	0.7626527050610821	116	virtually
ZAB	223	10	5	0.4364963503649631	128	without
ZAB	223	10	6	0.2898550724637681	67	context
ZAB	223	10	6	0.8188405797101449	80	context
ZAB	223	10	8	0.3816326530612242	132	journalistic
ZAB	223	10	8	0.826530612244898	79	journalistic
ZAB	223	10	10	0.5058139534883721	173	historical.
ZAB	223	10	10	0.852325581395349	90	historical.
ZAB	223	10	10	0.5	106	historical.
ZAB	223	10	10	0.2488372093023256	135	historical.
ZAB	224	26	1	0.8061855670103092	90	After
ZAB	224	26	2	0.5549030470914129	133	sitting
ZAB	224	26	3	0.7748156301596039	80	through
ZAB	224	26	5	0.3738931994523052	155	sloppy,
ZAB	224	26	5	0.939114559561844	81	sloppy,
ZAB	224	26	6	0.3302486486486485	139	made-for-movie
ZAB	224	26	6	0.5945513513513512	69	made-for-movie
ZAB	224	26	6	0.3164108108108107	91	made-for-movie
ZAB	224	26	7	0.2485049833887049	104	comedy
ZAB	224	26	7	0.5554817275747502	61	comedy
ZAB	224	26	8	0.9314685314685314	166	special,
ZAB	224	26	10	0.6225393700787402	69	makes
ZAB	224	26	12	0.4772963604852688	104	wonder
ZAB	224	26	13	0.1454545454545441	68	if
ZAB	224	26	14	0.3846153846153846	101	Lawrence
ZAB	224	26	15	0.4425925925925921	133	hates
ZAB	224	26	15	0.7999999999999998	49	hates
ZAB	224	26	16	0.4649350649350643	130	criticism
ZAB	224	26	16	0.8831168831168831	75	criticism
ZAB	224	26	18	0.5884874464176363	107	much
ZAB	224	26	17	0.4820393974507532	55	so
ZAB	224	26	18	0.8255970606246177	36	much
ZAB	224	26	20	0.1813459268004726	94	he
ZAB	224	26	21	0.554632587859425	105	refuses
ZAB	224	26	20	0.8991735537190086	60	he
ZAB	224	26	19	0.8321903993545785	123	that
ZAB	224	26	21	0.8761485072160404	61	refuses
ZAB	224	26	23	0.5468354430379745	140	evaluate
ZAB	224	26	23	0.8658227848101263	17	evaluate
ZAB	224	26	26	0.282051282051282	74	work.
ZAB	224	26	23	0.2265822784810123	110	evaluate
ZAB	224	26	22	0.7058465697870897	155	to
ZAB	225	10	10	0.9181818181818184	50	love.
ZAB	225	10	1	0.5977384548985757	85	Genuinely
ZAB	225	10	2	0.096683133380381	66	touching
ZAB	225	10	2	0.5831837886883757	111	touching
ZAB	225	10	3	0.4412500000000001	147	because
ZAB	225	10	3	0.8362499999999997	27	because
ZAB	225	10	2	0.3754209093658634	90	touching
ZAB	225	10	1	0.8054553301683212	115	Genuinely
ZAB	225	10	2	0.9032160500050408	203	touching
ZAB	225	10	3	0.6875	77	because
ZAB	225	10	5	0.2017115960633289	118	realistic
ZAB	225	10	5	0.5700470688917418	56	realistic
ZAB	225	10	5	0.1428326914848092	36	realistic
ZAB	225	10	6	0.5279279279279281	120	about
ZAB	225	10	8	0.3843137254901965	102	kinds
ZAB	225	10	10	0.7863636363636363	167	love.
ZAB	225	10	1	0.4076996115666811	121	Genuinely
ZAB	226	8	2	0.2255687279718039	55	all
ZAB	226	8	3	0.9003538570417547	93	the
ZAB	226	8	4	0.3281853281853282	102	complications,
ZAB	226	8	6	0.6679999999999996	102	all
ZAB	226	8	7	0.4636642019568302	145	surprisingly
ZAB	226	8	7	0.590813354246023	139	surprisingly
ZAB	226	8	7	0.8384195981776084	71	surprisingly
ZAB	226	8	8	0.5610837800132163	155	predictable.
ZAB	226	8	6	0.944000000000001	98	all
ZAB	226	8	5	0.2131147540983606	21	it's
ZAB	226	8	4	0.4687258687258686	137	complications,
ZAB	226	8	4	0.0023166023166024	117	complications,
ZAB	227	26	1	0.8477776386628272	188	Armed
ZAB	227	26	3	0.9777777777777774	86	a
ZAB	227	26	5	0.0020613575972299	83	supporting
ZAB	227	26	5	0.5452290844673482	67	supporting
ZAB	227	26	4	0.6351851851851854	80	game
ZAB	227	26	3	0.9944444444444448	52	a
ZAB	227	26	5	0.5060632901199776	65	supporting
ZAB	227	26	6	0.6256235827664397	73	cast,
ZAB	227	26	8	0.6078847969782813	90	the
ZAB	227	26	9	0.3423742508921962	106	pitch-perfect
ZAB	227	26	9	0.8595111440307054	41	pitch-perfect
ZAB	227	26	10	0.2953958642751057	105	Forster
ZAB	227	26	10	0.6434365360447847	93	Forster
ZAB	227	26	13	0.1134328358208954	76	always
ZAB	227	26	12	0.4051427223401749	88	the
ZAB	227	26	12	0.1122434536447273	70	the
ZAB	227	26	14	0.3406451612903223	29	hilarious
ZAB	227	26	15	0.7244094488188977	98	Meara
ZAB	227	26	16	0.0906100353945444	72	and
ZAB	227	26	17	0.4778621408366835	83	Levy,
ZAB	227	26	18	0.1552941176470593	103	Like
ZAB	227	26	19	0.3053763440860225	78	Mike
ZAB	227	26	19	0.944086021505376	49	Mike
ZAB	227	26	21	0.2261762892952536	62	and
ZAB	227	26	20	0.6174603174603176	160	shoots
ZAB	227	26	18	0.3317647058823534	122	Like
ZAB	227	26	20	0.6507936507936508	289	shoots
ZAB	227	26	22	0.2309500055426229	126	scores,
ZAB	227	26	22	0.6381775856335218	67	scores,
ZAB	227	26	23	0.7006276455991826	120	doing
ZAB	227	26	25	0.2721783709008058	85	namesake
ZAB	227	26	26	0.1519979174801513	74	proud.
ZAB	227	26	25	0.5346570103344456	52	namesake
ZAB	227	26	23	0.8332798131659616	82	doing
ZAB	227	26	23	0.577317179973726	246	doing
ZAB	228	15	5	0.0172506738544476	29	have
ZAB	228	15	2	0.9607547169811316	64	will
ZAB	228	15	2	0.1667924528301888	108	will
ZAB	228	15	3	0.3206124656736289	250	guarantee
ZAB	228	15	3	0.6348339851876508	144	guarantee
ZAB	228	15	4	0.3684352821899292	45	to
ZAB	228	15	6	0.1068879668049786	109	you
ZAB	228	15	5	0.4528301886792453	64	have
ZAB	228	15	5	0.0668463611859843	50	have
ZAB	228	15	7	0.1103415559772297	84	leaving
ZAB	228	15	7	0.7904174573055032	176	leaving
ZAB	228	15	9	0.3252901298402849	93	theater
ZAB	228	15	10	0.7981762917933142	63	with
ZAB	228	15	12	0.8319999999999999	139	smile
ZAB	228	15	14	0.5419669277632722	151	your
ZAB	228	15	15	0.5140566192112587	121	face.
ZAB	229	15	13	0.4914576995806954	19	consumed
ZAB	229	15	2	0.6454325761237311	76	misery
ZAB	229	15	2	0.1768003866602224	84	misery
ZAB	229	15	3	0.2361826295914864	80	of
ZAB	229	15	4	0.5731486880466471	141	these
ZAB	229	15	5	0.5803605769230767	62	people
ZAB	229	15	6	0.5189561701736656	125	becomes
ZAB	229	15	7	0.7280000000000003	103	just
ZAB	229	15	8	0.6486865148861648	84	another
ZAB	229	15	9	0.453281853281853	100	voyeuristic
ZAB	229	15	10	0.6664348977733632	119	spectacle,
ZAB	229	15	10	0.4672460888999254	33	spectacle,
ZAB	229	15	13	0.0126284633725231	91	consumed
ZAB	229	15	12	0.1007527181488713	49	be
ZAB	229	15	13	0.4967195593192468	136	consumed
ZAB	229	15	14	0.8839644113387124	147	and
ZAB	229	15	13	0.4956671873715368	131	consumed
ZAB	229	15	15	0.2344658493870401	187	forgotten.
ZAB	230	20	10	0.0798122065727699	40	sloppy...
ZAB	230	20	2	0.3898206023216171	249	thoroughly
ZAB	230	20	2	0.5945125416024027	110	thoroughly
ZAB	230	20	3	0.7259890444309192	172	awful
ZAB	230	20	4	0.9035616438356164	50	movie
ZAB	230	20	6	0.6625328428796633	113	dumb,
ZAB	230	20	7	0.467610164039884	237	narratively
ZAB	230	20	8	0.5950963222416816	162	chaotic,
ZAB	230	20	9	0.838475499092559	123	visually
ZAB	230	20	10	0.4816901408450703	105	sloppy...
ZAB	230	20	12	0.4925586136595313	107	weird
ZAB	230	20	13	0.1253430258973195	65	amalgam
ZAB	230	20	13	0.647578373466606	149	amalgam
ZAB	230	20	15	0.7733333333333335	72	`The
ZAB	230	20	16	0.796521739130435	98	Thing'
ZAB	230	20	19	0.36	112	geriatric
ZAB	230	20	19	0.6866666666666666	82	geriatric
ZAB	230	20	20	0.4775280898876404	170	`Scream.'
ZAB	231	21	19	0.5308349769888229	97	next,
ZAB	231	21	14	0.8160535117056856	54	one
ZAB	231	21	3	0.05440769342853	67	those
ZAB	231	21	1	0.7609756097560977	120	One
ZAB	231	21	4	0.04375	81	staggeringly
ZAB	231	21	4	0.5107142857142856	125	staggeringly
ZAB	231	21	5	0.149812734082397	120	well-produced,
ZAB	231	21	5	0.6284644194756552	87	well-produced,
ZAB	231	21	6	0.5272450532724506	161	joylessly
ZAB	231	21	7	0.6032596041909195	85	extravagant
ZAB	231	21	8	0.6593680650956355	115	pictures
ZAB	231	21	10	0.3676240208877283	115	keep
ZAB	231	21	11	0.3399697138758267	122	whooshing
ZAB	231	21	12	0.3049310488926037	98	you
ZAB	231	21	14	0.9418060200668892	91	one
ZAB	231	21	15	0.8650257584430456	79	visual
ZAB	231	21	16	0.9752353013079078	75	marvel
ZAB	231	21	19	0.3562130177514794	65	next,
ZAB	231	21	19	0.1247863247863249	66	next,
ZAB	231	21	20	0.1507462686567163	71	hastily,
ZAB	231	21	20	0.5358208955223881	174	hastily,
ZAB	231	21	21	0.5848275862068962	151	emptily.
ZAB	231	21	21	0.7655172413793103	161	emptily.
ZAB	231	21	20	0.737313432835821	116	hastily,
ZAB	232	24	1	0.5781135919857372	57	Measured
ZAB	232	24	1	0.5520332795653282	86	Measured
ZAB	232	24	2	0.1249268841394824	108	against
ZAB	232	24	2	0.6216647919010122	59	against
ZAB	232	24	3	0.659845655962161	125	practically
ZAB	232	24	4	0.9479729729729728	94	any
ZAB	232	24	5	0.3454813070356197	63	like-themed
ZAB	232	24	4	0.531756756756757	113	any
ZAB	232	24	5	0.5093906387989401	118	like-themed
ZAB	232	24	6	0.5637618636755821	115	film
ZAB	232	24	8	0.3007696639759709	150	than
ZAB	232	24	10	0.1721582583211219	77	Oscar-sweeping
ZAB	232	24	10	0.1011513502198031	79	Oscar-sweeping
ZAB	232	24	10	0.7978229014025539	99	Oscar-sweeping
ZAB	232	24	12	0.2242946602922362	107	predecessor
ZAB	232	24	12	0.71212712948623	36	predecessor
ZAB	232	24	14	0.0347826086956518	89	Silence
ZAB	232	24	14	0.6521739130434783	66	Silence
ZAB	232	24	16	0.8829750432419061	49	the
ZAB	232	24	17	0.6434782608695653	116	Lambs,
ZAB	232	24	18	0.9618225243431932	110	Red
ZAB	232	24	20	0.1985303123086348	78	rates
ZAB	232	24	21	0.4962962962962954	97	as
ZAB	232	24	23	0.0096262314807851	63	exceptional
ZAB	232	24	20	0.3102265768524191	102	rates
ZAB	232	24	20	0.6296387017758731	65	rates
ZAB	232	24	23	0.7017522749492364	98	exceptional
ZAB	232	24	23	0.4129653305256822	75	exceptional
ZAB	232	24	22	0.8111111111111102	109	an
ZAB	232	24	21	0.8962962962962959	167	as
ZAB	233	24	3	0.5166525781910396	71	has
ZAB	233	24	2	0.1127671232876713	195	movie
ZAB	233	24	2	0.707178082191781	99	movie
ZAB	233	24	4	0.8159722222222222	104	no
ZAB	233	24	5	0.5385496595698689	78	respect
ZAB	233	24	7	0.3354482758620694	131	laws,
ZAB	233	24	8	0.5414090660841069	130	political
ZAB	233	24	9	0.3688073394495417	135	correctness
ZAB	233	24	8	0.802861824139814	47	political
ZAB	233	24	10	0.25	76	or
ZAB	233	24	11	0.6936708860759495	113	common
ZAB	233	24	12	0.2580597429020624	79	decency,
ZAB	233	24	15	0.1071895424836599	151	displays
ZAB	233	24	15	0.7529411764705886	69	displays
ZAB	233	24	16	0.5021465581051072	131	something
ZAB	233	24	17	0.192280594271711	47	more
ZAB	233	24	18	0.279347826086957	93	important:
ZAB	233	24	18	0.8695652173913043	107	important:
ZAB	233	24	19	0.6192134954540475	116	respect
ZAB	233	24	21	0.9264460253634398	98	its
ZAB	233	24	22	0.5655427355214516	148	flawed,
ZAB	233	24	23	0.6580216606498199	150	crazy
ZAB	233	24	22	0.2070796460176989	47	flawed,
ZAB	233	24	20	1.0	122	for
ZAB	233	24	23	0.2532274368231045	122	crazy
ZAB	233	24	24	0.6271844660194175	174	people.
ZAB	234	9	3	0.9193605683836588	45	strange
ZAB	234	9	2	0.8055555555555556	102	a
ZAB	234	9	3	0.8071047957371227	59	strange
ZAB	234	9	5	0.3805555555555552	107	Egoyan
ZAB	234	9	5	0.7874999999999999	97	Egoyan
ZAB	234	9	5	0.5930555555555554	65	Egoyan
ZAB	234	9	5	0.413888888888889	284	Egoyan
ZAB	234	9	5	0.7361111111111112	101	Egoyan
ZAB	234	9	7	0.1145596931436795	87	done
ZAB	234	9	8	0.1119871647948655	76	too
ZAB	234	9	9	0.3182375906302289	70	much.
ZAB	234	9	8	0.2234700893880357	150	too
ZAB	234	9	7	0.574844174524533	57	done
ZAB	234	9	5	0.3763888888888892	280	Egoyan
ZAB	235	19	2	0.1169754631947923	119	seeing
ZAB	235	19	3	0.5233769322235432	58	the
ZAB	235	19	6	0.9496342737722048	86	can
ZAB	235	19	9	0.0756532066508307	67	that
ZAB	235	19	10	0.583984516753357	68	there's
ZAB	235	19	12	0.9808049535603716	107	other
ZAB	235	19	13	0.8709677419354839	70	reason
ZAB	235	19	15	0.3462522851919563	107	anyone
ZAB	235	19	16	0.6983870967741937	85	should
ZAB	235	19	17	0.9716858429214604	85	bother
ZAB	235	19	18	0.3204458557449292	72	remembering
ZAB	235	19	18	0.9234916726070892	95	remembering
ZAB	235	19	17	0.0096048024012009	154	bother
ZAB	236	24	23	0.6344226579520699	32	actual
ZAB	236	24	2	0.4178055615434362	138	film
ZAB	236	24	4	0.0841994474411261	100	darkly
ZAB	236	24	4	0.6247599000131561	58	darkly
ZAB	236	24	5	0.8463885150291615	128	funny
ZAB	236	24	8	0.0299065420560746	102	observation
ZAB	236	24	8	0.3074766355140185	232	observation
ZAB	236	24	8	0.5981308411214953	62	observation
ZAB	236	24	11	0.076646706586826	115	how
ZAB	236	24	11	0.7209580838323358	40	how
ZAB	236	24	22	0.9857935627081024	106	than
ZAB	236	24	24	0.6177156177156177	137	work.
ZAB	236	24	16	0.032350352112676	96	time-consuming
ZAB	236	24	16	0.3774207746478873	73	time-consuming
ZAB	236	24	18	0.1333333333333329	146	illusion
ZAB	236	24	19	0.1967213114754098	46	of
ZAB	236	24	20	0.9613065326633174	116	work
ZAB	236	24	21	0.80408163265306	45	is
ZAB	236	24	23	0.1812636165577343	92	actual
ZAB	236	24	22	0.8224195338512763	144	than
ZAB	236	24	24	0.3118881118881118	87	work.
ZAB	236	24	23	0.7215686274509805	153	actual
ZAB	237	7	2	0.7400468384074942	68	some
ZAB	237	7	2	0.2772833723653395	101	some
ZAB	237	7	3	0.4814498933901918	74	ways,
ZAB	237	7	4	0.4633802816901409	170	Lagaan
ZAB	237	7	5	0.375	90	is
ZAB	237	7	6	0.4136546184738955	323	quintessential
ZAB	237	7	6	0.2522088353413653	135	quintessential
ZAB	237	7	6	0.6216867469879517	322	quintessential
ZAB	237	7	7	0.5165829145728641	82	Bollywood.
ZAB	237	7	7	0.3728643216080404	165	Bollywood.
ZAB	238	20	1	0.4253968253968253	218	Pacino
ZAB	238	20	1	0.7063492063492064	108	Pacino
ZAB	238	20	3	0.5075443342350465	123	Williams
ZAB	238	20	4	0.586457880237785	107	seem
ZAB	238	20	6	0.66530612244898	87	keep
ZAB	238	20	7	0.5325384997516145	78	upping
ZAB	238	20	9	0.222727272727273	88	ante
ZAB	238	20	7	0.7662195727769496	116	upping
ZAB	238	20	9	0.6931818181818182	94	ante
ZAB	238	20	11	0.6042553191489357	101	each
ZAB	238	20	12	0.9688073394495414	63	other,
ZAB	238	20	12	0.5449541284403671	68	other,
ZAB	238	20	14	0.568551969203435	127	as
ZAB	238	20	15	0.9641393801435828	89	their
ZAB	238	20	16	0.4700507614213199	108	characters
ZAB	238	20	16	0.8324873096446701	72	characters
ZAB	238	20	18	0.9656581532416496	136	in
ZAB	238	20	3	0.2523394449453961	77	Williams
ZAB	238	20	2	0.1551674542839533	54	and
ZAB	238	20	1	0.5380952380952382	63	Pacino
ZAB	238	20	3	0.4690712353471595	130	Williams
ZAB	239	27	2	0.5326039387308535	14	would
ZAB	239	27	1	0.8125984251968508	65	It
ZAB	239	27	3	0.721428571428571	86	be
ZAB	239	27	4	0.3825833388561203	133	disingenuous
ZAB	239	27	4	0.7269931738352441	72	disingenuous
ZAB	239	27	6	0.9126760563380276	114	call
ZAB	239	27	7	0.6097087378640772	93	Reno
ZAB	239	27	9	0.5091906721536356	125	great
ZAB	239	27	10	0.5080742987111445	61	film,
ZAB	239	27	7	0.5689320388349517	126	Reno
ZAB	239	27	11	0.5943136797949189	96	but
ZAB	239	27	26	0.6787341165188204	90	the
ZAB	239	27	27	0.3496508636530686	51	multiplex.
ZAB	239	27	16	0.1710062535531553	94	about
ZAB	239	27	17	0.5411089866156787	97	most
ZAB	239	27	20	0.2139411856231523	82	flicks
ZAB	239	27	21	0.1481067225911682	71	moving
ZAB	239	27	22	0.754712553773955	75	in
ZAB	239	27	24	0.7361762615493945	85	out
ZAB	239	27	26	0.4455046751378568	134	the
ZAB	239	27	25	0.9114136125654452	117	of
ZAB	239	27	27	0.3672914369717014	60	multiplex.
ZAB	239	27	16	0.0927799886299032	117	about
ZAB	239	27	17	0.088336520076482	58	most
ZAB	239	27	4	0.0212075021538869	60	disingenuous
ZAB	239	27	2	0.8336980306345733	103	would
ZAB	240	23	1	0.5896147403685092	63	Some
ZAB	240	23	2	0.5972027972027972	62	movies
ZAB	240	23	4	0.017403127124405	113	get
ZAB	240	23	5	0.4608541973490422	169	by
ZAB	240	23	6	0.245339418140331	44	without
ZAB	240	23	7	0.0578043315907393	84	being
ZAB	240	23	7	0.7728454070201639	75	being
ZAB	240	23	8	0.6816085156712007	131	funny
ZAB	240	23	9	0.6539397821909033	112	simply
ZAB	240	23	8	0.6267297457125957	135	funny
ZAB	240	23	10	0.0712401055408971	97	by
ZAB	240	23	10	0.8705364995602446	68	by
ZAB	240	23	11	0.1428478331704138	100	structuring
ZAB	240	23	11	0.7350928641251222	77	structuring
ZAB	240	23	13	0.1941176470588233	81	scenes
ZAB	240	23	11	0.6308243727598566	166	structuring
ZAB	240	23	13	0.3441176470588236	169	scenes
ZAB	240	23	15	0.2136385312350977	67	if
ZAB	240	23	17	0.8510204081632651	88	were
ZAB	240	23	18	0.6769230769230773	63	jokes:
ZAB	240	23	20	0.4769230769230765	155	setup,
ZAB	240	23	21	0.4176271186440671	151	delivery
ZAB	240	23	23	0.1476923076923076	119	payoff.
ZAB	240	23	23	0.6123076923076924	101	payoff.
ZAB	240	23	1	0.766499162479062	226	Some
ZAB	241	13	3	0.3413974455296766	103	only
ZAB	241	13	4	0.3632836182854371	85	remind
ZAB	241	13	5	0.826766917293233	91	us
ZAB	241	13	7	0.3688774915491314	118	brilliant
ZAB	241	13	8	0.4299065420560747	134	crime
ZAB	241	13	9	0.2325744308231176	138	dramas
ZAB	241	13	9	0.8910683012259197	68	dramas
ZAB	241	13	10	0.743533697632058	57	without
ZAB	241	13	11	0.4002105078501885	118	becoming
ZAB	241	13	12	0.3101008023040529	109	one
ZAB	241	13	13	0.1549019607843138	67	itself.
ZAB	241	13	12	0.5365562641431806	62	one
ZAB	241	13	11	0.5865801245504779	111	becoming
ZAB	242	9	2	0.3	71	is
ZAB	242	9	1	0.6755555555555557	78	Narc
ZAB	242	9	4	0.1797854889589904	124	no-bull
ZAB	242	9	4	0.835533123028391	124	no-bull
ZAB	242	9	4	0.5351167192429022	78	no-bull
ZAB	242	9	4	0.3170725552050472	69	no-bull
ZAB	242	9	4	0.835533123028391	93	no-bull
ZAB	242	9	5	0.5338508322663252	201	throwback
ZAB	242	9	4	0.8726813880126183	193	no-bull
ZAB	242	9	5	0.5297535211267608	152	throwback
ZAB	242	9	4	0.971205047318612	150	no-bull
ZAB	242	9	5	0.7899327784891165	84	throwback
ZAB	242	9	7	0.3226890756302519	83	1970s
ZAB	242	9	8	0.197375896117949	94	action
ZAB	242	9	9	0.6178510340538022	101	films.
ZAB	242	9	7	0.7260504201680671	76	1970s
ZAB	242	9	2	0.1299999999999997	205	is
ZAB	243	4	1	0.3745930177848874	71	Intriguing
ZAB	243	4	2	0.93359375	101	and
ZAB	243	4	3	0.4249893244512768	118	downright
ZAB	243	4	4	0.3582938388625593	220	intoxicating.
ZAB	243	4	1	0.5624917662557635	199	Intriguing
ZAB	244	35	2	0.5066848567530697	116	wonderful
ZAB	244	35	3	0.2427272727272726	202	combination
ZAB	244	35	2	0.5568894952251023	137	wonderful
ZAB	244	35	3	0.7854545454545453	150	combination
ZAB	244	35	3	0.6536363636363635	114	combination
ZAB	244	35	5	0.0311856287425142	60	the
ZAB	244	35	3	0.629090909090909	93	combination
ZAB	244	35	6	0.1380000000000001	102	sweetness
ZAB	244	35	6	0.4369999999999999	90	sweetness
ZAB	244	35	7	0.6463314097279472	71	and
ZAB	244	35	8	0.990652385589096	41	the
ZAB	244	35	9	0.3103533225283631	111	extraordinary
ZAB	244	35	9	0.7501588330632091	67	extraordinary
ZAB	244	35	10	0.5263349630907872	118	technical
ZAB	244	35	11	0.2448717948717948	141	accomplishments
ZAB	244	35	11	0.4929487179487178	57	accomplishments
ZAB	244	35	13	0.2630791505791499	111	the
ZAB	244	35	14	0.697270569620252	110	first
ZAB	244	35	15	0.8237377049180341	67	film
ZAB	244	35	17	0.831866078768403	41	maintained,
ZAB	244	35	17	0.3526193856961362	100	maintained,
ZAB	244	35	18	0.9441561423650974	139	but
ZAB	244	35	20	0.6396825396825399	184	overall
ZAB	244	35	21	0.5602431610942249	91	impact
ZAB	244	35	23	0.8500000000000006	103	a
ZAB	244	35	25	0.1794291106393014	70	flat
ZAB	244	35	26	0.710638297872341	81	with
ZAB	244	35	28	0.6304343464740696	147	storyline
ZAB	244	35	29	0.720386816656799	77	that
ZAB	244	35	30	0.9592828224407174	103	never
ZAB	244	35	32	0.0192089184264119	72	delivers
ZAB	244	35	32	0.7464036874263048	92	delivers
ZAB	244	35	34	0.1515402298850576	95	original
ZAB	244	35	34	0.5723218390804594	80	original
ZAB	244	35	35	0.8001007556675067	103	magic.
ZAB	244	35	34	0.5296551724137931	82	original
ZAB	244	35	34	0.4928735632183908	72	original
ZAB	244	35	3	0.467272727272727	96	combination
ZAB	245	25	1	0.8480438979778476	111	Perhaps
ZAB	245	25	1	0.6412356467838636	34	Perhaps
ZAB	245	25	3	0.533627760252366	102	most
ZAB	245	25	4	0.4150170648464162	82	annoying
ZAB	245	25	6	0.0139980284466978	95	about
ZAB	245	25	6	0.89364878186171	68	about
ZAB	245	25	8	0.7590909090909086	90	Is
ZAB	245	25	10	0.0054054054054045	98	Tout?
ZAB	245	25	9	0.4611111111111107	37	Cletis
ZAB	245	25	8	0.0045454545454555	132	Is
ZAB	245	25	9	0.5425925925925917	110	Cletis
ZAB	245	25	9	0.7037037037037037	212	Cletis
ZAB	245	25	10	0.7153153153153161	143	Tout?
ZAB	245	25	10	0.5585585585585585	64	Tout?
ZAB	245	25	12	0.6718595937684875	79	that
ZAB	245	25	11	0.7731899048407114	66	is
ZAB	245	25	15	0.2114454277286133	183	crime
ZAB	245	25	15	0.6702064896755162	90	crime
ZAB	245	25	16	0.7286184210526315	72	movie
ZAB	245	25	18	0.1491381746256012	136	by
ZAB	245	25	19	0.4244837758112097	60	someone
ZAB	245	25	16	0.6268640350877192	130	movie
ZAB	245	25	15	0.8155752212389379	85	crime
ZAB	245	25	19	0.962536873156342	81	someone
ZAB	245	25	21	0.2295652173913038	72	obviously
ZAB	245	25	21	0.5785507246376809	28	obviously
ZAB	245	25	22	0.4887749871860584	95	knows
ZAB	245	25	23	0.3971989438640799	126	nothing
ZAB	245	25	24	0.7746796225883679	316	about
ZAB	246	43	2	0.484551126149942	74	addition
ZAB	246	43	2	0.1949032462726024	97	addition
ZAB	246	43	4	0.0231805319750989	77	scoring
ZAB	246	43	4	0.7939332201471422	89	scoring
ZAB	246	43	6	0.4079796696315124	71	for
ZAB	246	43	7	0.7875177304964537	98	originality
ZAB	246	43	9	0.5397575508526813	97	plot
ZAB	246	43	7	0.5912056737588655	53	originality
ZAB	246	43	7	0.0556028368794323	63	originality
ZAB	246	43	6	0.1477509529860232	70	for
ZAB	246	43	5	0.5689681626390485	44	high
ZAB	246	43	11	0.4915860014892033	108	putting
ZAB	246	43	12	0.3174953234222702	83	together
ZAB	246	43	13	0.5763788426763113	157	familiar
ZAB	246	43	14	0.214274492200651	63	themes
ZAB	246	43	16	0.2280997983870964	103	family,
